Gene name,Mutated samples,Samples tested
ESR1_ENST00000338799,93,4898
PTH2R_ENST00000617735,93,2765
OR5T1_ENST00000641368,93,2630
KNG1_ENST00000645909,93,2631
DCX_ENST00000637453,93,2635
NFATC2_ENST00000371564,93,2631
KNG1_ENST00000644859,93,2631
JMJD1C_ENST00000639129,93,2635
AKAP12_ENST00000253332,93,2631
CABIN1_ENST00000405822,93,2634
SIPA1L1_ENST00000537413,93,2631
CLIP1_ENST00000302528,93,2641
IQCE_ENST00000611775,93,2631
CACNB2_ENST00000377315,93,2630
UGT2B4_ENST00000512583,93,2632
SARDH,93,2630
SLC5A12,93,2630
KRT2,93,2630
BRWD1,93,2631
KIAA0100_ENST00000544884,93,2631
KIAA0319_ENST00000543707,93,2631
RXFP1_ENST00000460056,93,2630
ARHGEF12_ENST00000356641,93,2768
OR5T1,93,2630
KIAA1755_ENST00000496900,93,2630
CDC73,93,4989
ELAVL2_ENST00000223951,93,2728
AASDH_ENST00000513376,93,2635
CACNA1D_ENST00000636938,93,2632
ELAVL2_ENST00000544538,93,2728
OR9G1,93,2630
KIAA0319_ENST00000430948,93,2631
ARHGEF12_ENST00000532993,93,2768
SLC4A8,93,2633
DCX_ENST00000488120,93,2635
ESR1_ENST00000406599,93,4898
CABIN1,93,2634
CPXCR1,93,2632
AASDH_ENST00000602986,93,2635
OR1S2,93,2632
OR4P4_ENST00000314612,93,2632
ATP12A,93,2631
ANKHD1_ENST00000297183,93,2730
CLIP1,93,2641
SH3PXD2A_ENST00000369774,93,2631
SERPINA9,93,2633
ANO2_ENST00000327087,93,2630
SLC24A2,93,2630
HCRTR2,93,2765
AUTS2_ENST00000615871,93,2630
SULF2_ENST00000467815,93,2631
OR2T11_ENST00000625105,93,2630
KRBA1_ENST00000485033,93,2630
KIRREL2_ENST00000262625,93,2630
GPM6A,93,2630
OR4C12,93,2631
MYOM1,93,2631
ELAVL2,93,2728
AKAP12,93,2631
UGT3A1_ENST00000503189,93,2630
SERPINA9_ENST00000424550,93,2633
SLC24A2_ENST00000286344,93,2630
KIAA0100_ENST00000389003,93,2631
DCX_ENST00000356220,93,2635
NAALADL2,93,2632
UGT2B11,93,2630
ARAP1,93,2630
KIAA0319,93,2631
SAMSN1_ENST00000647101,93,2635
BCL11B,93,2779
ANO2,93,2630
KIAA0319_ENST00000535378,93,2631
VWDE,93,2630
MRC2,93,2631
CABIN1_ENST00000263119,93,2634
BCL11B_ENST00000345514,93,2779
CLIP1_ENST00000358808,93,2641
UGT3A1_ENST00000507113,93,2630
KIAA0319_ENST00000537886,93,2631
SH3PXD2A,93,2631
KNG1,93,2631
SULF2,93,2631
CABIN1_ENST00000617531,93,2634
ESR1_ENST00000456483,93,4898
CSPP1,93,2631
NFATC2,93,2631
OR56A3_ENST00000329564,93,2630
CTCFL_ENST00000608440,93,2632
NFATC2_ENST00000610033,93,2631
NBPF3,92,2631
CLIP1_ENST00000537178,92,2641
AUTS2_ENST00000644359,92,2630
KIAA1324L_ENST00000416314,92,2631
ZNF559-ZNF177,92,2632
NBPF3_ENST00000454000,92,2631
PCDHGC4_ENST00000618371,92,2728
TPTE2_ENST00000400103,92,2631
AGAP1,92,2630
LGR6,92,2630
GRAMD1B_ENST00000529432,92,2631
MARCH1_ENST00000274056,92,2771
CCKBR_ENST00000532715,92,2814
SSH2_ENST00000269033,92,2632
DIDO1_ENST00000395340,92,2631
CHRD,92,2635
CDK15,92,2839
LIFR_ENST00000453190,92,2798
IMMP2L_ENST00000450877,92,2630
MAGEA11_ENST00000333104,92,2631
RASAL2_ENST00000462775,92,2631
NEO1_ENST00000560262,92,2631
NBPF3_ENST00000342104,92,2631
CBLB,92,3112
PCDH7,92,2632
FBLN2_ENST00000295760,92,2630
MYOM1_ENST00000261606,92,2631
MAPK8IP3_ENST00000356010,92,2768
CPZ,92,2631
KIRREL2_ENST00000592409,92,2630
CHRD_ENST00000450923,92,2635
PALLD_ENST00000261509,92,2631
PMS1,92,4575
CLASP1_ENST00000646274,92,2634
PTK2B,92,2973
SSH2,92,2632
CDK15_ENST00000260967,92,2839
MROH7_ENST00000339553,92,2631
TNRC6B_ENST00000335727,92,2630
AGAP1_ENST00000336665,92,2630
GRIP1_ENST00000359742,92,2631
IQSEC3_ENST00000382841,92,2630
NRP2_ENST00000412873,92,2634
CCKBR,92,2814
PCDHGA12_ENST00000613314,92,2728
CEP164,92,2630
HELZ,92,2631
CYLC2,92,2631
UBQLN3,92,2630
FAM208B_ENST00000645567,92,2632
ATP9B_ENST00000458297,92,2631
SLX4,92,2630
CD1C,92,2631
EIF2AK3_ENST00000419748,92,2650
CHRD_ENST00000348986,92,2635
CELF4,92,2631
GOLGA3_ENST00000545875,92,2631
FBLN2,92,2630
SPG11_ENST00000558319,92,2630
TLE4,92,2770
TNRC6B,92,2630
CARD6_ENST00000381677,92,2632
MAPK8IP3_ENST00000250894,92,2769
MROH7_ENST00000395690,92,2631
PASK_ENST00000234040,92,2838
MAPK8IP3,92,2769
RGS12_ENST00000382788,92,2631
CLVS2_ENST00000368438,92,2630
TRPM5,92,2630
AGBL4,92,2630
THSD4,92,2630
ADGRF4_ENST00000371220,92,2631
PLEKHA7_ENST00000531066,92,2632
CDK15_ENST00000410091,92,2839
MCF2L2_ENST00000447025,92,2631
PTGER3,92,2765
AHRR,92,2632
CYLC2_ENST00000612124,92,2631
PDE4D_ENST00000502484,92,2636
AFF2_ENST00000370458,92,2633
FAM208B,92,2632
OR10AG1,92,2630
NRG1_ENST00000519301,92,2764
GLRA2_ENST00000443437,92,2631
NEO1_ENST00000558964,92,2631
IMMP2L_ENST00000447215,92,2630
OR10K1_ENST00000289451,92,2631
GAS7_ENST00000323816,92,2765
TLE4_ENST00000376552,92,2770
CCKBR_ENST00000525462,92,2814
PASK,92,2838
ADGRG7_ENST00000475887,92,2630
AHRR_ENST00000512529,92,2632
PAX4_ENST00000639438,92,2631
PTH2R,92,2765
PDE3B,92,2631
PRDM15_ENST00000447207,92,2630
HCRTR2_ENST00000370862,92,2765
NDE1,92,2764
CELF4_ENST00000591287,92,2631
Z84488.2,92,2631
PCDHGA5_ENST00000611914,92,2728
CYLC2_ENST00000487798,92,2631
GALNT8,92,2631
TLE4_ENST00000376544,92,2770
TRPV6,92,2633
CPZ_ENST00000315782,92,2631
CPZ_ENST00000382480,92,2631
GABRA1_ENST00000638112,91,2630
AGXT2,91,2634
GABRA1_ENST00000023897,91,2630
CACNB2_ENST00000377331,91,2630
AMPD1,91,2632
ZNF711_ENST00000373165,91,2633
GABRA1,91,2630
ABCC4_ENST00000376887,91,2631
OR4K1,91,2630
NUTM1_ENST00000333756,91,2632
WDR78,91,2631
CCDC33,91,2631
DAGLA,91,2632
HPSE2,91,2636
ARMC3_ENST00000409983,91,2630
CPNE4_ENST00000512055,91,2631
GLP1R,91,2770
OR4K1_ENST00000641172,91,2630
AGL_ENST00000370163,91,2630
ABCC3,91,2631
TLE4_ENST00000265284,91,2770
SMARCA2_ENST00000382194,91,2655
CRIM1,91,2630
FAM160A2,91,2631
YLPM1_ENST00000552421,91,2639
AGL,91,2630
IQCJ-SCHIP1,91,2630
UNC93A,91,2631
GABRA1_ENST00000636573,91,2630
PMS1_ENST00000624204,91,4575
GABRA1_ENST00000635880,91,2630
ADD2,91,2631
TTK_ENST00000509894,91,2786
TTK,91,2786
AMOT_ENST00000371962,91,2730
GABRA1_ENST00000638159,91,2630
FGF14,91,2764
RREB1_ENST00000334984,91,2631
GABRA1_ENST00000637827,91,2630
HSPA12A,91,2630
IQCJ-SCHIP1_ENST00000476809,91,2630
VAV1_ENST00000304076,91,2953
MET_ENST00000436117,91,24872
FBLN2_ENST00000492059,91,2630
IBTK_ENST00000610980,91,2633
DLC1_ENST00000512044,91,2631
IBTK_ENST00000510291,91,2633
YLPM1,91,2639
PTK2B_ENST00000420218,91,2973
AGL_ENST00000370165,91,2630
KIAA1217_ENST00000307544,91,2633
PMS1_ENST00000409823,91,4575
COG5_ENST00000393603,91,2631
TTK_ENST00000230510,91,2786
SIDT1_ENST00000264852,91,2630
TECPR2,91,2631
AGXT2_ENST00000618015,91,2634
C8orf34_ENST00000337103,91,2630
PMS1_ENST00000418224,91,4575
ABCC4,91,2631
CBLB_ENST00000394030,91,3112
RREB1_ENST00000349384,91,2631
ZNF711,91,2633
EXO1_ENST00000348581,91,2765
SMARCA2,91,2655
SLC6A17,91,2630
SBF2,91,2630
NYAP2_ENST00000272907,91,2631
OR10S1_ENST00000641123,91,2632
GRIP1,91,2631
EXO1_ENST00000518483,91,2765
TGFBR2_ENST00000295754,91,5261
CDK5RAP2_ENST00000360822,91,2631
C8orf34,91,2630
PMS1_ENST00000432292,91,4575
IBTK,91,2633
OR10S1,91,2632
MAP3K15,91,2839
GABRA1_ENST00000428797,91,2630
CDK5RAP2,91,2631
KIAA1217_ENST00000396446,91,2633
EIF4G1_ENST00000434061,91,2822
GABRA1_ENST00000437025,91,2630
RREB1_ENST00000379933,91,2631
SLC9A3_ENST00000644203,91,2630
EIF4G1_ENST00000441154,91,2822
PMS1_ENST00000618056,91,4575
AGL_ENST00000361915,91,2630
PTK2B_ENST00000346049,91,2973
SMARCA2_ENST00000349721,91,2655
IBTK_ENST00000503631,91,2633
TBC1D4_ENST00000377625,91,2631
TBC1D4_ENST00000431480,91,2631
ARMC3,91,2630
HPSE2_ENST00000628193,91,2636
OR4K1_ENST00000285600,91,2630
PRR12,91,2630
SMARCA2_ENST00000357248,91,2655
NUTM1_ENST00000438749,91,2632
HPSE2_ENST00000370549,91,2636
SLC26A3,91,2631
RREB1,91,2631
NUTM1_ENST00000614490,91,2632
EXO1,91,2765
ACSM1_ENST00000520010,91,2631
TBC1D4,91,2631
AHRR_ENST00000505113,91,2632
SMARCA2_ENST00000450198,91,2655
AMPD1_ENST00000369538,91,2632
NUTM1,91,2632
CHAT_ENST00000640822,91,2632
ARMC3_ENST00000376528,91,2630
FAM13C_ENST00000468840,91,2630
CDKL5_ENST00000379996,91,2652
NYAP2,91,2631
CDK5RAP2_ENST00000360190,91,2631
VAV1_ENST00000596764,91,2953
PMS1_ENST00000447232,91,4575
SLC6A2_ENST00000567238,91,2764
FAM160A2_ENST00000449352,91,2631
GRIA4_ENST00000393125,90,2634
PTPRJ,90,2632
NBPF3_ENST00000619554,90,2631
CECR2_ENST00000262608,90,2630
R3HDM1_ENST00000628915,90,2630
SLC4A2,90,2633
SLC9A3,90,2630
MMP2_ENST00000570308,90,2779
R3HDM1_ENST00000264160,90,2630
CES5A,90,2630
ST8SIA3,90,2631
LTN1_ENST00000361371,90,2765
SLC22A2,90,2630
CDKL5,90,2652
ZMIZ1,90,2633
TPTE2_ENST00000390680,90,2631
SIDT1,90,2630
MYO10_ENST00000505695,90,2631
ACKR1_ENST00000537147,90,2766
LCOR_ENST00000421806,90,2631
ANKRD27,90,2630
KAT6B_ENST00000372725,90,2782
SERPINA9_ENST00000448305,90,2633
TPTE2,90,2631
RXFP1_ENST00000448688,90,2630
GLRA2,90,2631
SUN1,90,2630
RALGPS2_ENST00000367634,90,2637
GPR50,90,2633
OR1S2_ENST00000641683,90,2632
CCDC88C,90,2633
MYO10_ENST00000515803,90,2631
SV2A,90,2636
ABL1_ENST00000318560,90,5588
RXFP1_ENST00000470033,90,2630
KAT6B_ENST00000372724,90,2782
TUT4,90,2631
ARAP1_ENST00000426523,90,2630
SLC4A2_ENST00000413384,90,2632
NHSL2_ENST00000631375,90,2631
CECR2,90,2630
DOCK4_ENST00000494651,90,2631
ACKR1_ENST00000368122,90,2766
VEGFC,90,2953
SEC16A_ENST00000371706,90,2630
ARAP1_ENST00000429686,90,2630
GREB1_ENST00000396123,90,2631
LPP,90,2782
PRB2,90,2631
MAG_ENST00000361922,90,2765
PDE3B_ENST00000455098,90,2631
BTBD11_ENST00000490090,90,2631
SEMA6A_ENST00000343348,90,2630
ZNF285_ENST00000614994,90,2730
TUT4_ENST00000371544,90,2631
DHX37,90,2632
SLITRK6,90,2630
MSH2_ENST00000645506,90,5132
LPP_ENST00000618621,90,2782
HPSE2_ENST00000370546,90,2636
KAT6B_ENST00000372714,90,2782
CKAP5,90,2630
RXFP1_ENST00000307765,90,2630
RXFP1_ENST00000613319,90,2630
ZPLD1_ENST00000491959,90,2630
PTPRJ_ENST00000615445,90,2632
DUOX2_ENST00000389039,90,2632
R3HDM1_ENST00000410054,90,2630
ADD2_ENST00000407644,90,2631
ITGA7_ENST00000452168,90,2632
CBL_ENST00000634840,90,5329
RXFP1,90,2630
KAT6B_ENST00000372711,90,2782
CKAP5_ENST00000312055,90,2630
FLNB_ENST00000493452,90,2764
SLC9A3_ENST00000514375,90,2630
CECR2_ENST00000342247,90,2630
DUOX2,90,2632
RXFP1_ENST00000343542,90,2630
PSG1_ENST00000595124,90,2630
RALGPS2,90,2637
SUN1_ENST00000425407,90,2630
R3HDM1,90,2630
TOX2,90,2630
SUN1_ENST00000405266,90,2630
SUN1_ENST00000389574,90,2630
LRRC7_ENST00000370958,90,2736
EBF1_ENST00000622875,90,2631
QSER1_ENST00000527788,90,2636
PTPRJ_ENST00000613246,90,2632
R3HDM1_ENST00000409478,90,2630
TPTE2_ENST00000255310,90,2631
SLITRK6_ENST00000647374,90,2630
PSG1_ENST00000595356,90,2630
SERPINA9_ENST00000298845,90,2633
ZNF285,90,2730
CDC73_ENST00000635846,90,4989
ZNF285_ENST00000544719,90,2730
PSG1_ENST00000436291,90,2630
NHS_ENST00000615422,90,2632
SEC16A_ENST00000431893,90,2630
CARD6,90,2632
CHD2_ENST00000626874,90,2632
TPTE2_ENST00000382978,90,2631
PSG1_ENST00000403380,90,2630
MAG_ENST00000537831,90,2765
KAT6B,90,2782
CLIP1_ENST00000540338,90,2641
ARAP1_ENST00000334211,90,2630
MAG,90,2765
TRPV6_ENST00000638686,90,2633
ZNF711_ENST00000276123,90,2633
VAV1,90,2953
SUN1_ENST00000452783,90,2630
ULK4,90,2650
IFT172,89,2630
GFRA1_ENST00000439649,89,2630
TSC1_ENST00000643875,89,5301
RXFP2,89,2632
QSER1,89,2636
SGCD,89,2630
UGT2A1_ENST00000512704,89,2630
TRPM5_ENST00000528453,89,2630
SHROOM3_ENST00000646790,89,2630
TCF20_ENST00000335626,89,2632
TSC1_ENST00000646625,89,5301
DRC7,89,2630
DRC7_ENST00000336825,89,2630
KNG1_ENST00000447445,89,2631
AKNA_ENST00000374088,89,2631
LLGL2,89,2631
STPG2,89,2631
NRXN3_ENST00000428277,89,2631
TRPM5_ENST00000533060,89,2630
OR10Q1,89,2631
GPR174,89,2633
UBR1,89,2635
TCF20,89,2632
MEI1,89,2634
NDN,89,2632
NF1_ENST00000487476,89,5443
EPHB2,89,2973
CFAP61_ENST00000377306,89,2632
ACSL6_ENST00000357096,89,2631
LLGL2_ENST00000167462,89,2631
ATP8B3_ENST00000525591,89,2630
SYNPO2_ENST00000434046,89,2630
ATP8B3,89,2630
DRC7_ENST00000394337,89,2630
CYP4F22,89,2633
UGT2A1_ENST00000503640,89,2630
LRRN2_ENST00000367176,89,2631
LRRN2_ENST00000367177,89,2631
HS3ST4,89,2630
SHPRH_ENST00000367503,89,2630
FRYL_ENST00000507711,89,2637
OR4K13,89,2630
SYT10,89,2631
RAD50,89,4371
CKAP5_ENST00000354558,89,2630
RALGAPB_ENST00000397042,89,2632
AP3D1,89,2636
AP3D1_ENST00000345016,89,2636
RXFP2_ENST00000380314,89,2632
PCDHA12_ENST00000613593,89,2728
SMPD4_ENST00000431183,89,2630
CFAP58,89,2630
SPTAN1_ENST00000372731,89,2631
SIPA1L2_ENST00000308942,89,2631
PAX4_ENST00000338516,89,2631
CCDC63_ENST00000545036,89,2630
SPTAN1_ENST00000630804,89,2631
GAS7_ENST00000437099,89,2765
INPPL1_ENST00000538751,89,2765
SLC24A3,89,2630
ACSL6_ENST00000379246,89,2631
CNST,89,2630
PAX4_ENST00000378740,89,2631
TSC1_ENST00000644097,89,5301
EDNRB_ENST00000646948,89,2767
DLGAP3,89,2630
CCDC63,89,2630
SULF1,89,2630
ZBTB20,89,2630
SYNPO2_ENST00000429713,89,2630
CYP26B1,89,2631
ZNF578,89,2630
ADAMTSL1_ENST00000276935,89,2631
C10orf90,89,2630
SLITRK6_ENST00000643778,89,2630
INPPL1,89,2765
LPP_ENST00000617246,89,2782
OR5B12,89,2631
CYP26B1_ENST00000546307,89,2631
TTC17,89,2631
AGL_ENST00000370161,89,2630
SOS2_ENST00000543680,89,2953
TFAP2B,89,2630
TGFBR2,89,5261
SLC24A3_ENST00000613834,89,2630
GABRG2_ENST00000640574,89,2631
UGT2A1,89,2630
INPPL1_ENST00000541756,89,2765
TSNARE1,89,2630
GFRA1,89,2630
TSC1_ENST00000642627,89,5301
CCDC63_ENST00000552694,89,2630
RALGAPB,89,2632
SMPD4,89,2630
TSC1_ENST00000440111,89,5301
SULF1_ENST00000419716,89,2630
CELF4_ENST00000334919,89,2631
AP3D1_ENST00000355272,89,2636
NDE1_ENST00000396354,89,2764
OR5B12_ENST00000302572,89,2631
SULF1_ENST00000458141,89,2630
ARHGAP32_ENST00000392657,89,2632
SPTAN1,89,2631
KCNH2,89,2636
SYNE1_ENST00000354674,89,2653
UHRF1BP1L_ENST00000545232,89,2631
SPTAN1_ENST00000358161,89,2631
GAS7_ENST00000585266,89,2765
OR9G1_ENST00000312153,89,2630
GALNT9,89,2630
TSNARE1_ENST00000307180,89,2630
NRXN1_ENST00000626899,89,2633
HIP1_ENST00000616821,89,2769
XPNPEP2,89,2635
SP100_ENST00000409112,89,2642
SOS2,89,2953
OR4K13_ENST00000641904,89,2630
ANKIB1,89,2764
NRXN3_ENST00000281127,89,2631
SULF1_ENST00000402687,89,2630
ABL1,89,5588
PSG1_ENST00000244296,89,2630
ADD2_ENST00000355733,89,2631
AKNA,89,2631
GFRA1_ENST00000369236,89,2630
TSC1_ENST00000545250,89,5301
RALGAPB_ENST00000397040,89,2632
TSC1_ENST00000642617,88,5301
OR2T10,88,2630
ACSL6,88,2631
DNAH12_ENST00000351747,88,2631
PCDH11Y_ENST00000622698,88,2729
BBX_ENST00000415149,88,2631
MAGEA4_ENST00000393920,88,2632
SOX6,88,2630
DRP2,88,2631
DDX11,88,2633
MAGEA4,88,2632
EGF_ENST00000509793,88,2764
TBC1D9,88,2641
ATP8B2,88,2636
CTCFL_ENST00000608903,88,2632
CELF4_ENST00000361795,88,2631
DRP2_ENST00000541709,88,2631
SLC4A1,88,2632
GIMAP8,88,2632
CES5A_ENST00000541580,88,2630
DDX11_ENST00000542838,88,2633
GLG1_ENST00000422840,88,2631
SLC4A1_ENST00000399246,88,2632
TRPV4_ENST00000261740,88,2630
WDR90,88,2633
GPR174_ENST00000276077,88,2633
EFCAB5,88,2630
CTCFL_ENST00000608425,88,2632
USP24,88,2638
DRP2_ENST00000402866,88,2631
BCR_ENST00000359540,88,2798
ZNF107_ENST00000613690,88,2633
TRPC3_ENST00000264811,88,2631
RGS3_ENST00000350696,88,2633
TRPC3,88,2631
UGGT2,88,2631
ITGA7_ENST00000257879,88,2632
MAGEA4_ENST00000393921,88,2632
ZNF469_ENST00000565624,88,2632
ACSL6_ENST00000379255,88,2631
BBX_ENST00000416476,88,2631
CDK15_ENST00000434439,88,2839
WDR90_ENST00000549091,88,2633
UNC93A_ENST00000366829,88,2631
TOX2_ENST00000372999,88,2630
BRWD1_ENST00000380800,88,2631
MAGEC3_ENST00000409007,88,2633
SCRIB_ENST00000320476,88,2642
GPC6,88,2630
ACSL6_ENST00000296869,88,2631
EGF,88,2764
ARHGAP32_ENST00000527272,88,2632
TNK2,88,2853
PCF11,88,2630
MAGEA4_ENST00000276344,88,2632
MMP2,88,2779
PRODH2,88,2631
BBX,88,2631
DENND4B,88,2630
MAGEA4_ENST00000370335,88,2632
SEMA6A_ENST00000510263,88,2630
TCERG1L,88,2630
MSR1_ENST00000350896,88,2630
MAGEA4_ENST00000370340,88,2632
CCDC170,88,2631
DENND1A,88,2630
GLG1_ENST00000447066,88,2631
CTCFL_ENST00000539382,88,2632
DOCK9_ENST00000448493,88,2630
SOGA1,88,2630
RGS3,88,2633
PDE4DIP_ENST00000313431,88,2850
TNK2_ENST00000333602,88,2853
PRDM2_ENST00000503842,88,2630
CEMIP2_ENST00000377066,88,2631
TBX20,88,2630
NAV1_ENST00000367295,88,2632
ITPKB,88,2636
SLC35F1_ENST00000621341,88,2631
KCNA1,88,2631
SYMPK,88,2632
MSR1,88,2630
WDR62,88,2631
MAGEE1,88,2631
GLG1,88,2631
PTK2B_ENST00000517339,88,2973
ITGA7_ENST00000347027,88,2632
C1orf94_ENST00000373374,88,2630
CELF4_ENST00000601019,88,2631
C1orf94,88,2630
BRWD1_ENST00000342449,88,2631
TOX2_ENST00000358131,88,2630
PRDM2_ENST00000505823,88,2630
DDX11_ENST00000228264,88,2633
CFHR5,88,2630
BBX_ENST00000402543,88,2631
CEP112,88,2630
NDST3,88,2631
NBN,88,4512
SEMA6A,88,2630
CES5A_ENST00000518005,88,2630
CFAP65_ENST00000441968,88,2630
UGT2B28,88,2630
DDX11_ENST00000350437,88,2633
ZNF107,88,2633
LRRN2,88,2631
CTCFL_ENST00000422869,88,2632
SPRY3,88,2631
POLD1_ENST00000599857,88,4822
POLD1_ENST00000440232,88,4822
SCRIB,88,2642
PSG1,88,2630
PALLD,88,2631
DIP2B,88,2631
WDR62_ENST00000270301,88,2631
CTCFL_ENST00000432255,88,2632
CEMIP2,88,2631
UGT2A1_ENST00000286604,88,2630
FAM13C_ENST00000435852,88,2630
NRXN1_ENST00000405581,88,2633
TAS2R1,88,2631
SON_ENST00000381679,88,2630
MYO1E,88,2630
CEP112_ENST00000535342,88,2630
VPS41,88,2630
PSG3,88,2630
ITGA7,88,2632
DNAH12_ENST00000495027,88,2631
VWA3A,88,2630
TOX2_ENST00000423191,88,2630
PCDH11Y_ENST00000333703,88,2729
IL4R_ENST00000543915,88,2632
RAD51AP2,88,2630
IL4R,88,2632
ZNF469,88,2632
CELF4_ENST00000603232,88,2631
SLC9B1_ENST00000394789,88,2630
NRXN1_ENST00000637511,88,2633
POLD1_ENST00000595904,88,4822
BRIP1_ENST00000577598,88,4519
POLD1,88,4822
TSC1_ENST00000643583,88,5301
AXIN2,88,4791
UGT2B28_ENST00000511240,88,2630
PPP2R1A,88,4738
GPR32,88,2630
ITGA7_ENST00000555728,88,2632
NRXN3_ENST00000557594,88,2631
CEP112_ENST00000537949,88,2630
SETD1A,88,2630
GAS7_ENST00000396115,87,2765
SETD2_ENST00000638947,87,4835
RGSL1,87,2631
QRICH2_ENST00000636395,87,2631
PAK3_ENST00000446737,87,2988
ARHGEF10L,87,2631
PCDH1,87,2630
TRPV4_ENST00000541794,87,2630
PTPN5_ENST00000396170,87,2635
HDX,87,2632
GRB10_ENST00000406641,87,2954
PSG3_ENST00000595140,87,2630
TNKS1BP1,87,2630
OR4K15,87,2631
TRPV4,87,2630
DNMT3B_ENST00000353855,87,4490
KYNU,87,2631
DNMT3B_ENST00000456297,87,4490
DNMT3B,87,4490
DRP2_ENST00000538510,87,2631
FAM135A_ENST00000505769,87,2630
DNMT3B_ENST00000201963,87,4490
MAGI3,87,2764
GLB1L2_ENST00000339772,87,2630
MGAT4C,87,2630
OR4K15_ENST00000641512,87,2631
DENND5B_ENST00000389082,87,2630
COL23A1,87,2630
DNMT3B_ENST00000348286,87,4490
PCDH1_ENST00000503492,87,2630
TNKS1BP1_ENST00000358252,87,2630
SYT4_ENST00000590752,87,2631
DRC1,87,2631
ESPL1_ENST00000552462,87,2633
GRIA4_ENST00000428631,87,2634
ITGBL1_ENST00000376162,87,2631
NUP133,87,2631
GRB10_ENST00000401949,87,2954
HEPACAM2,87,2635
DNMT3B_ENST00000443239,87,4490
RHAG_ENST00000646272,87,2631
ADAM32,87,2631
EPB41L2,87,2630
AOC1_ENST00000467291,87,2631
NXF3,87,2632
NUP153_ENST00000613258,87,2765
ELAVL2_ENST00000380117,87,2728
KIF20B,87,2632
EPB41L2_ENST00000628542,87,2630
CCDC73,87,2631
GRB10_ENST00000644879,87,2954
SLC5A9_ENST00000438567,87,2631
RHAG_ENST00000229810,87,2631
TBC1D1,87,2630
UNC5A_ENST00000509580,87,2630
FAM135A_ENST00000457062,87,2630
BBS9_ENST00000355070,87,2631
EVPL,87,2630
EVC,87,2631
TSC1_ENST00000643072,87,5301
BTAF1,87,2631
TBC1D1_ENST00000508802,87,2630
EPB41L2_ENST00000525271,87,2630
BBS9_ENST00000350941,87,2631
NUP153,87,2765
EPB41L2_ENST00000530481,87,2630
PKP4,87,2630
EIF4G1_ENST00000435046,87,2822
RASGRP3,87,2765
FZD10_ENST00000539839,87,2766
TRPV4_ENST00000536838,87,2630
RHAG_ENST00000646939,87,2631
C10orf90_ENST00000356858,87,2630
PDE11A_ENST00000409504,87,2631
EPB41L2_ENST00000368128,87,2630
CPB1,87,2630
TNRC6B_ENST00000402203,87,2630
ARAP1_ENST00000393605,87,2630
IRX1,87,2631
DNMT1_ENST00000340748,87,4489
PTPN5,87,2635
FAM135A,87,2630
KIF20B_ENST00000260753,87,2632
ZNF518B,87,2630
BBS9,87,2631
C2orf78,87,2631
MAGI3_ENST00000369615,87,2764
EPB41L2_ENST00000445890,87,2630
GAS7_ENST00000542249,87,2765
NUP98,87,2783
BAIAP3,87,2630
HNF4G_ENST00000354370,87,2631
PSG4_ENST00000433626,87,2630
AOC1_ENST00000493429,87,2631
EPB41L2_ENST00000392427,87,2630
ADAM32_ENST00000519315,87,2631
HERC3,87,2766
KDM4C_ENST00000381306,87,2631
PKP4_ENST00000389757,87,2630
SCRIB_ENST00000377533,87,2642
AC092718.8,87,2632
TRPV4_ENST00000537083,87,2630
PSG4,87,2630
EVPL_ENST00000301607,87,2630
NKAIN3,87,2630
ZNF462_ENST00000441147,87,2632
TBC1D1_ENST00000615497,87,2630
HEPACAM2_ENST00000394468,87,2635
NUP98_ENST00000359171,87,2783
GRB10_ENST00000407526,87,2954
SLC4A2_ENST00000461735,87,2632
DNMT1,87,4489
GRB10_ENST00000643299,87,2954
DLC1_ENST00000358919,87,2631
ADAM32_ENST00000437682,87,2631
ARHGEF4_ENST00000409359,87,2632
EPB41L2_ENST00000527411,87,2630
RHAG_ENST00000618248,87,2631
BAIAP3_ENST00000397488,87,2630
SLC4A2_ENST00000392826,87,2632
PTPN5_ENST00000396168,87,2635
IL4R_ENST00000170630,87,2632
BAIAP3_ENST00000628027,87,2630
PKP4_ENST00000628904,87,2630
GLB1L2,87,2630
FZD10,87,2766
HDX_ENST00000373177,87,2632
ATG5_ENST00000636437,87,2643
TRPV4_ENST00000544971,87,2630
GRB10_ENST00000402497,87,2954
TANC2,87,2634
PAK3_ENST00000425146,87,2988
PIK3R4,87,2973
CPED1_ENST00000423795,87,2631
MCF2L_ENST00000375597,87,2631
RASGRP3_ENST00000402538,87,2765
HNF1A_ENST00000257555,87,5410
ESPL1,87,2633
TANC2_ENST00000389520,87,2634
ASB5_ENST00000512254,87,2632
UVSSA_ENST00000324803,87,2635
GRB10_ENST00000335866,87,2954
HDX_ENST00000506585,87,2632
CFAP43,87,2630
ADAMTS1,87,2631
CCDC40_ENST00000374877,87,2630
BBS9_ENST00000396127,87,2631
MSR1_ENST00000445506,87,2630
EGF_ENST00000503392,87,2764
LGR6_ENST00000255432,87,2630
SLC5A9,87,2631
VPS41_ENST00000395969,87,2630
SPTAN1_ENST00000630866,87,2631
HMCN2,87,2630
DOK6,87,2631
RHAG,87,2631
UNC5A,87,2630
LAMB1_ENST00000393560,87,2636
HERC3_ENST00000264345,87,2766
GAS7_ENST00000579158,87,2765
CLEC16A,87,2631
ITPKB_ENST00000272117,87,2636
PRDM14,86,2631
OPRM1,86,2630
