Gene name,Mutated samples,Samples tested
AMACR_ENST00000382072,11,1644
C5AR1,11,1644
FXR1_ENST00000491674,11,1644
ARID3C,11,1644
USP19_ENST00000453664,11,1652
SIDT2_ENST00000431081,11,1644
ACYP2_ENST00000406041,11,1644
MTSS1_ENST00000431961,11,1644
CLEC18B_ENST00000620745,11,1644
PLEKHG4_ENST00000450733,11,1644
FBXO30,11,1674
TNNI1,11,1644
HARS2_ENST00000642970,11,1644
SERPINA11,11,1644
COMT_ENST00000406520,11,1644
OR52E5,11,1622
TRMT1,11,1644
UBE2N_ENST00000550657,11,1652
ZKSCAN3_ENST00000252211,11,1644
ASPSCR1_ENST00000581647,11,1682
PEA15_ENST00000368077,11,1652
TIA1_ENST00000416149,11,1644
ALDH16A1,11,1644
LRP10,11,1644
DCAF11_ENST00000396936,11,1644
CCL22,11,1644
RPL36A_ENST00000614077,11,1644
PSG5_ENST00000404580,11,1644
ABCF2,11,1644
RARG_ENST00000394426,11,1652
USP19,11,1652
TIMM17A,11,1644
RHOBTB3_ENST00000504179,11,1644
SDHD_ENST00000525291,11,2089
BLCAP_ENST00000373537,11,1644
MOV10L1_ENST00000395852,11,1674
DENND1C,11,1622
SLBP_ENST00000429429,11,1644
CACNB1,11,1644
TPM3_ENST00000323144,11,1644
HARS2_ENST00000643996,11,1644
ATP5F1C,11,1644
NTN5,11,1644
ZBTB7B_ENST00000535420,11,1644
HNRNPH1_ENST00000393432,11,1644
AP000790.3_ENST00000646685,11,1622
ZFP41_ENST00000520584,11,1644
GRIN3B,11,1644
MEN1_ENST00000394376,11,2219
RPE_ENST00000435437,11,1644
CSTF3_ENST00000431742,11,1644
TRAF7_ENST00000567653,11,2091
TAF6_ENST00000452041,11,1644
TIMM50_ENST00000607714,11,1644
KCNK18,11,1644
HARS2_ENST00000645065,11,1644
MAPK8IP1_ENST00000395629,11,1652
PHF10_ENST00000366780,11,1644
MEN1_ENST00000377316,11,2219
UFD1,11,1644
ASNS_ENST00000444334,11,1644
MEN1_ENST00000377326,11,2219
TEAD3_ENST00000639578,11,1652
MMP14,11,1644
SIGLECL1_ENST00000614422,11,1644
PRKRA_ENST00000487082,11,1644
MEN1_ENST00000377313,11,2219
PSMD9_ENST00000542602,11,1644
RFC5,11,1644
TMC6,11,1644
SNCA_ENST00000502987,11,1644
GABRD_ENST00000640949,11,1644
BOLA1,11,1644
ZNF844,11,1623
WNT4,11,1652
TRAF3IP3_ENST00000477431,11,1647
IL1RN_ENST00000354115,11,1644
C12orf75,11,1622
LPCAT4_ENST00000617710,11,1644
PIK3R2,11,2097
NIT1_ENST00000368008,11,1644
SIDT2_ENST00000620360,11,1644
DEFB116,11,1644
CLEC3B,11,1644
TCEA2_ENST00000361317,11,1644
GID4,11,1644
TTC31,11,1644
RBM24_ENST00000318204,11,1644
FKBP1A_ENST00000381724,11,1644
IKZF4_ENST00000431367,11,1644
MINOS1,11,1644
UBE2I,11,1644
GEMIN8,11,1644
GPS2,11,2081
COX6C_ENST00000524245,11,1644
SYNPO_ENST00000307662,11,1644
OTX2_ENST00000408990,11,1644
TREH_ENST00000397925,11,1644
DLL1,11,1652
EPN3,11,1644
ANXA11_ENST00000265447,11,1644
CRBN,11,1652
CACNB1_ENST00000344140,11,1644
FGFR3_ENST00000613647,11,2745
TTPAL_ENST00000372906,11,1644
FAM71A,11,1644
HNRNPA1L2,11,1644
PEX26,11,1644
RGS13,11,1644
SLC30A3,11,1644
ZNF559,11,1644
COX6C_ENST00000522940,11,1644
HSD11B1L_ENST00000581773,11,1644
CLEC18B,11,1644
MFNG,11,1652
FSBP,11,1622
S100PBP_ENST00000373476,11,1644
OS9_ENST00000413095,11,1644
VTI1B,11,1644
AC138811.2,11,1622
HSPA13,11,1644
JPT1_ENST00000476258,11,1644
UBQLN3,11,1644
ANGEL2,11,1644
OAF_ENST00000531220,11,1644
NDUFB2_ENST00000471136,11,1644
HYKK,11,1644
TNNI1_ENST00000622580,11,1644
ZNF888,11,1622
OS9_ENST00000389142,11,1644
CRLS1_ENST00000452938,11,1644
CCDC134_ENST00000402061,11,1644
TSC1_ENST00000642646,11,2135
SLC14A1_ENST00000415427,11,1644
ABHD16A_ENST00000440843,11,1644
CD80_ENST00000383669,11,1674
PRSS58_ENST00000547058,11,1622
LIPN,11,1622
ELMO2_ENST00000352077,11,1644
ILF3_ENST00000407004,11,1644
MAST2_ENST00000372009,11,1644
PLP1_ENST00000621218,11,1644
FCRL6_ENST00000339348,11,1644
GGA1_ENST00000406772,11,1644
CCDC127,11,1644
OR3A1,11,1644
BLCAP,11,1644
ATP5MF_ENST00000394186,11,1644
CSRP2,11,1644
MAP3K6_ENST00000374040,11,1682
ELOC_ENST00000284811,11,2081
G6PD_ENST00000621232,11,1652
CLEC18B_ENST00000619275,11,1644
ECHDC2_ENST00000536120,11,1644
SLC5A9_ENST00000438567,11,1644
NMRK2_ENST00000593949,11,1644
ECEL1,11,1644
CDV3_ENST00000420115,11,1644
ZNF268_ENST00000592241,11,1622
AQP11,11,1644
MKS1_ENST00000537529,11,1644
DMTN_ENST00000517600,11,1644
RTN4_ENST00000394609,11,1644
CGAS,11,1644
RAB20,11,1644
IDH3G_ENST00000370092,11,1674
FAM220A,11,1644
LIAS,11,1644
COX6C_ENST00000520271,11,1644
BRD4_ENST00000371835,11,2089
FCGRT,11,1644
SDHD,11,2089
CYGB_ENST00000589145,11,1644
CCDC92_ENST00000545135,11,1644
RABEPK_ENST00000628863,11,1644
TMEM128_ENST00000254742,11,1644
CLEC4E_ENST00000446457,11,1644
NDUFS6,11,1644
PRRT4_ENST00000489835,11,1622
KRT81_ENST00000615839,11,1644
FKBP3_ENST00000396062,11,1644
EOGT_ENST00000295571,11,1644
TRIM7_ENST00000422067,11,1644
TRIM50_ENST00000453152,11,1644
SRP9_ENST00000366839,11,1644
PAX4_ENST00000463946,11,1644
GIT1,11,1644
ARPP21_ENST00000412048,11,1644
SHBG_ENST00000576478,11,1644
UPK1A_ENST00000222275,11,1644
PRKAG1_ENST00000552212,11,1654
GRM2,11,1652
OR4P4,11,1644
HSD11B1L_ENST00000583928,11,1644
EPPIN-WFDC6,11,1623
DAP3_ENST00000465375,11,1644
DHRS4_ENST00000558581,11,1644
ALDH16A1_ENST00000540132,11,1644
RBBP8NL,11,1644
LIPG,11,1644
LILRA6_ENST00000245621,11,1644
DBNL_ENST00000440166,11,1644
ZNF672,11,1644
ZNF799_ENST00000419318,11,1644
EIF3K_ENST00000592558,11,1644
HP1BP3_ENST00000375003,11,1644
PCDH11Y_ENST00000215473,11,1622
SNRNP48,11,1644
ZNF25,11,1644
RALGDS,11,1660
ZNF763_ENST00000592625,11,1644
ASNS_ENST00000394309,11,1644
POLR1D_ENST00000489647,11,1644
RGS3_ENST00000374134,11,1674
CIZ1_ENST00000629610,11,1644
FAM221A_ENST00000409653,11,1644
ABCB9_ENST00000280560,11,1644
GTSF1_ENST00000305879,11,1644
ARPP19_ENST00000563566,11,1644
BABAM1_ENST00000601043,11,1622
TTI2,11,1644
SPINT2_ENST00000454580,11,1644
ARHGAP44_ENST00000616670,11,1644
PLOD3,11,1645
DDX18,11,1644
ZNF354B,11,1644
MAP3K6,11,1682
ADAM33_ENST00000617732,11,1644
SCLY_ENST00000409736,11,1644
PREB,11,1644
NAA30_ENST00000554703,11,1644
KCNA2_ENST00000639048,11,1644
CDH24_ENST00000610348,11,1644
WSB1_ENST00000348811,11,1644
PHF10,11,1644
MS4A3,11,1644
SMAGP_ENST00000603838,11,1622
ENY2,11,1644
MAVS_ENST00000416600,11,1644
TNFSF15,11,1644
ISOC1,11,1644
NAA15_ENST00000515576,11,1644
SHBG_ENST00000572262,11,1644
ZDHHC9_ENST00000371064,11,1644
FAM90A1_ENST00000307435,11,1644
TVP23C_ENST00000518321,11,1644
RSPH4A_ENST00000368581,11,1644
CSRP1_ENST00000531916,11,1644
FAM221A_ENST00000409994,11,1644
OASL_ENST00000620239,11,1644
CHN2_ENST00000421775,11,1644
ZNF329_ENST00000358067,11,1644
UBE2I_ENST00000397514,11,1644
MMAB,11,1644
SERPINB11_ENST00000624518,11,1622
ZNF878,11,1622
NMRK2_ENST00000599576,11,1644
TNFRSF17_ENST00000396495,11,1652
CLEC20A,11,1622
ZNF74_ENST00000403682,11,1644
HSPB11_ENST00000371377,11,1644
GUK1_ENST00000366721,11,1644
LILRA5,11,1644
ST5_ENST00000534278,11,1644
CABP1_ENST00000351200,11,1674
ADCK2_ENST00000476491,11,1644
PABPC1L_ENST00000537323,11,1644
GAGE10,11,1622
MORF4L2_ENST00000360458,11,1644
HARS2_ENST00000503873,11,1644
ZBTB7B_ENST00000368426,11,1644
OR8H3,11,1644
ASNS_ENST00000455086,11,1644
FOXRED2_ENST00000397223,11,1644
SERPINA10,11,1644
GTF3C4,11,1644
RPL36A_ENST00000392994,11,1644
RD3,11,1644
FLOT2_ENST00000585169,11,1652
PLEKHB2_ENST00000409279,11,1644
ELOA_ENST00000613537,11,1644
MED20,11,1622
FCRL6,11,1644
ZNF268_ENST00000539248,11,1622
CMPK2,11,1644
NFKBIB_ENST00000572515,11,1652
EIF1AX,11,2081
SGK2_ENST00000373092,11,1652
MRO_ENST00000256425,11,1644
NEMP1,11,1644
HIGD2B,11,1644
OR13A1_ENST00000553795,11,1644
PELP1,11,1622
EIF3K_ENST00000545173,11,1644
TAC3_ENST00000415231,11,1644
FLOT2,11,1652
IL36B_ENST00000327407,11,1644
DMKN_ENST00000467637,11,1649
UBQLN2,11,1644
HOGA1,11,1644
PABPC1L_ENST00000372819,11,1644
C12orf54_ENST00000548364,11,1644
SPRYD7_ENST00000613924,11,1644
LRRC8E,11,1644
SHBG_ENST00000574539,11,1644
C6orf58,11,1644
CLK4_ENST00000611733,11,1644
CLEC1B_ENST00000348658,11,1644
IL1RN,11,1644
CNBP_ENST00000500450,11,1644
ABCB9_ENST00000346530,11,1644
SERPINA5_ENST00000553780,11,1644
ADAM33_ENST00000350009,11,1644
SPIB,11,1652
CCZ1B,11,1644
FKBP1A_ENST00000439640,11,1644
PMP22_ENST00000426385,11,1644
CARHSP1_ENST00000619881,11,1644
WDR55,11,1644
CHEK2_ENST00000382565,11,2218
CSF3R_ENST00000373106,11,2112
SERPINA9_ENST00000448305,11,1644
CD63_ENST00000257857,11,1644
ABHD14B,11,1644
GRAMD1B_ENST00000450171,11,1644
NKPD1,11,1644
NREP_ENST00000419114,11,1644
CD63_ENST00000546939,11,1644
CASP6_ENST00000505486,11,1652
PMP2,11,1644
CD63,11,1644
REC8,11,1674
ZNF74,11,1644
ABCB9_ENST00000540285,11,1644
C1orf61,11,1644
ADAM33_ENST00000619289,11,1644
ARG1,11,1644
ZBTB7B,11,1644
MSANTD3_ENST00000395067,11,1644
PXMP4_ENST00000344022,11,1644
ABCB6,11,1644
EIF4E2,11,1644
GATD1_ENST00000526325,11,1644
URGCP_ENST00000446958,11,1644
HYKK_ENST00000563233,11,1644
ELOC_ENST00000520242,11,2081
CLCNKB_ENST00000375667,11,1644
AIPL1,11,1644
GNPDA1_ENST00000503794,11,1644
EREG,11,1652
C19orf25_ENST00000588427,11,1623
MANBAL_ENST00000397150,11,1644
SLC22A17,11,1644
LPCAT4,11,1644
FUT6_ENST00000527106,11,1644
FAM167A,11,1644
CRLS1,11,1644
MAP2K3_ENST00000627447,11,1652
ARPIN,11,1622
SLC5A9_ENST00000533824,11,1644
BFAR_ENST00000562442,11,1644
LYG2,11,1644
ZNF214,11,1644
PRKAG1_ENST00000548065,11,1654
JPT1_ENST00000470924,11,1644
PEX2,11,1644
PPWD1_ENST00000535264,11,1644
SALL2,11,1644
SPA17_ENST00000227135,11,1644
ASNS_ENST00000422745,11,1644
THEMIS2_ENST00000328928,11,1644
USP19_ENST00000398888,11,1652
CLNS1A_ENST00000528364,11,1644
ZNF74_ENST00000400451,11,1644
ART1,11,1644
CA4,11,1644
DBNL_ENST00000452943,11,1644
DNPEP,11,1644
JPT1_ENST00000482348,11,1644
PCDHB4,11,1644
DPH7,11,1644
INSYN1_ENST00000379822,11,1644
SRP9_ENST00000619790,11,1644
KCNS1_ENST00000537075,11,1644
CEACAM5,11,1644
MUTYH,11,2166
OR13A1,11,1644
EIF5A2_ENST00000474096,11,1644
PRSS16_ENST00000421826,11,1644
LRAT_ENST00000507827,11,1644
CD63_ENST00000420846,11,1644
EFEMP2_ENST00000528176,11,1644
ZNF268_ENST00000542711,11,1622
NISCH_ENST00000420808,11,1644
EPS8L2_ENST00000318562,11,1644
ARL5A_ENST00000428992,11,1644
MKS1_ENST00000313863,11,1644
ARPP21_ENST00000396482,11,1644
HABP4,11,1644
CNBP_ENST00000422453,11,1644
PDGFA,11,1630
ACTB_ENST00000646664,11,1644
ZNF816,11,1644
ST13_ENST00000620312,11,1644
C2,11,1644
TMEM59_ENST00000371341,11,1644
RPL36A,11,1644
CNBP_ENST00000502976,11,1644
NDUFS7_ENST00000414651,11,1644
NMRK2_ENST00000168977,11,1644
FAM221A,11,1644
LETM2_ENST00000297720,11,1644
VSTM4_ENST00000298454,11,1644
ANKRD20A4,11,1622
TRIM26,11,1644
ZNF582_ENST00000586929,11,1644
RNF114,11,1644
PPWD1_ENST00000538977,11,1644
TAL1,11,1660
GRAMD1A_ENST00000424536,11,1644
ZNF83_ENST00000596930,11,1644
KCNC4_ENST00000438661,11,1644
TFPI2,11,1644
GNPDA1,11,1644
SLC22A5,11,1644
PRR26_ENST00000381489,11,1622
ZYX,11,1644
SERPINA9,11,1644
ZNF282_ENST00000479907,11,1644
TRIM68,11,1644
KRT2,11,1644
FAM71F2,11,1622
KLHL21_ENST00000377663,11,1644
ARPP19_ENST00000564163,11,1644
SYNM_ENST00000560674,11,1622
EFCAB10,11,1644
ZNF45,11,1644
MAN2A2,11,1644
ZNF283_ENST00000324461,11,1644
HEBP1,11,1644
PCDHGB2_ENST00000622527,11,1674
SFXN4,11,1644
C16orf72,11,1644
SWI5_ENST00000608796,11,1644
C2orf50,11,1644
DGKA_ENST00000551156,11,1644
ELOA,11,1644
MSANTD3,11,1644
RBM15_ENST00000487146,11,1652
ZNF175_ENST00000596504,11,1644
GDPD5_ENST00000533805,11,1644
ING3,11,1644
RNF14,11,1644
TIMM50,11,1644
PRR35,11,1622
MLLT11,11,1652
ARPP19_ENST00000569723,11,1644
RSAD2,11,1644
SHBG_ENST00000575314,11,1644
AIPL1_ENST00000574506,11,1644
SPATA31E1,11,1644
FAM220A_ENST00000616824,11,1644
GPATCH3,11,1644
SLC35E2B_ENST00000614300,11,1622
ZNF217_ENST00000302342,11,1652
TUT7_ENST00000375957,11,1674
S100PBP,11,1644
LETM2,11,1644
KCNS1,11,1644
SFTA2_ENST00000634371,11,1644
CHRD_ENST00000450923,11,1644
KCNA2,11,1644
TSPAN4_ENST00000409531,11,1644
PAPOLA_ENST00000557320,11,1644
DMAC2L_ENST00000358473,11,1644
RPE_ENST00000411934,11,1644
KRT81,11,1644
KLK15_ENST00000596931,11,1644
SLC22A18AS_ENST00000625099,11,1622
GPR78,11,1644
EIF3K,11,1644
PRELID3A_ENST00000590956,11,1644
FZR1_ENST00000313639,11,1652
NDUFB2_ENST00000472695,11,1644
SLC5A9,11,1644
C2orf50_ENST00000405022,11,1644
CYB5R3_ENST00000407332,11,1644
CHPT1_ENST00000549872,11,1644
CST11,11,1644
IDS_ENST00000370441,11,1644
ZNF639,11,1644
HSD11B1L_ENST00000411793,11,1644
PXMP4_ENST00000217398,11,1644
CGREF1,11,1644
IDH3G_ENST00000370093,11,1674
PLK2_ENST00000617412,11,2081
GPR17,11,1644
FKBP1A_ENST00000618612,11,1644
SLBP_ENST00000488267,11,1644
CFLAR_ENST00000457277,11,1644
GRK6_ENST00000355472,11,1644
NKAIN4,11,1644
ETS2,11,1652
MINOS1_ENST00000617872,11,1644
TRADD,11,1652
KRT76,11,1644
PCM1_ENST00000518537,11,1652
KIAA1522_ENST00000373481,11,1648
ADRA1D,11,1652
FAM162A,11,1644
GTF2IRD2B,11,1622
ZNF615_ENST00000376716,11,1644
CYTH4_ENST00000405206,11,1644
FGFR3_ENST00000412135,11,2745
OR6Y1_ENST00000302617,11,1644
MARVELD3,11,1644
NPR2,11,1644
EMC7,11,1644
CLNS1A,11,1644
RPL36A_ENST00000471855,11,1644
SF1,11,1644
ADGRF2_ENST00000398742,11,1644
IKZF4_ENST00000547167,11,1644
NRDE2_ENST00000628832,11,1644
UBE2N_ENST00000552442,11,1652
GNPDA1_ENST00000500692,11,1644
KLK5_ENST00000391809,11,1644
IL1RN_ENST00000361779,11,1644
ELOC_ENST00000519487,11,2081
BMI1,11,1644
ZNF615_ENST00000598071,11,1644
FBXO3_ENST00000448981,11,1644
LCK_ENST00000333070,11,1660
ST6GALNAC4,11,1644
C8orf37,11,1644
PWWP3B_ENST00000372552,11,1674
PCDH7_ENST00000361762,11,1644
CCDC47_ENST00000582252,11,1644
TAGLN3_ENST00000478951,11,1644
KDM8_ENST00000286096,11,1644
PRRT4_ENST00000535159,11,1622
IL17RE_ENST00000421412,11,1644
IGFBP4,11,1652
LYZL4,11,1644
THEMIS2,11,1644
ELP6_ENST00000439305,11,1644
DBNL,11,1644
ASNS,11,1644
SHBG_ENST00000572182,11,1644
SLFN13,11,1644
FAM162A_ENST00000469967,11,1644
ZNF74_ENST00000405993,11,1644
IDH2_ENST00000559482,11,2605
DENND1C_ENST00000543576,11,1622
ZNF780A_ENST00000594395,11,1622
NKTR_ENST00000442970,11,1644
CLEC18B_ENST00000617101,11,1644
FCGRT_ENST00000426395,11,1644
FAM174B_ENST00000555696,11,1644
LYZL1,11,1644
ZNF615_ENST00000602063,11,1644
GHITM,11,1644
BET1_ENST00000433727,11,1644
HTATIP2_ENST00000531058,11,1644
ADCY6_ENST00000357869,11,1644
PPIL3_ENST00000409361,11,1644
NAT8L_ENST00000331662,11,1644
NREP_ENST00000515855,11,1644
TRAPPC6B,11,1644
NDRG4_ENST00000568640,11,1644
HSD11B1L_ENST00000577917,11,1644
XRCC1,11,1652
ZNF430_ENST00000595401,11,1644
MPND,11,1652
GPS2_ENST00000389167,11,2081
PQLC2_ENST00000375155,11,1644
CNBP_ENST00000446936,11,1644
PDIA6_ENST00000272227,11,1644
CD63_ENST00000552754,11,1644
FOSB_ENST00000586615,11,1652
TMEM132A,11,1644
GGA1_ENST00000381756,11,1644
OR6C75,11,1644
ZNF615,11,1644
BLCAP_ENST00000397137,11,1644
GGCX_ENST00000430215,11,1644
FAAP100_ENST00000425898,11,1674
ELOC_ENST00000520210,11,2081
C16orf87_ENST00000394806,11,1644
KDELC1,11,1644
HABP4_ENST00000375251,11,1644
CRNKL1_ENST00000536226,11,1644
FAM89A,11,1644
ZWINT_ENST00000361148,11,1644
ZDHHC4_ENST00000396707,11,1644
CHRD_ENST00000348986,11,1644
CIZ1_ENST00000393608,11,1644
ADCK2,11,1644
PDE4C_ENST00000539010,11,1644
SEMG1,11,1644
FAM111A_ENST00000420244,11,1644
CACNG5_ENST00000307139,11,1644
ZDHHC4_ENST00000405731,11,1644
PDGFA_ENST00000402802,11,1630
CACNA1D_ENST00000638120,11,1644
LETM2_ENST00000523983,11,1644
CNDP2,11,1644
COX6C_ENST00000517682,11,1644
DSN1_ENST00000373734,11,1644
PGPEP1_ENST00000252813,11,1644
PGPEP1_ENST00000604499,11,1644
PQLC2,11,1644
R3HDM4_ENST00000626716,11,1644
SMPDL3A,11,1644
DHRS7_ENST00000611054,11,1644
TTLL3_ENST00000383827,11,1652
ARMC5,11,1622
C6orf163_ENST00000608326,11,1622
SLC25A44,11,1644
ECHDC2,11,1644
SWI5_ENST00000495313,11,1644
KLHL21_ENST00000467612,11,1644
NMI,11,1644
MTHFSD_ENST00000546093,11,1644
IL17RE_ENST00000454190,11,1644
DOC2A,11,1644
FAM186B,11,1644
FAAP24,11,1644
PRSS58,11,1622
SYNGAP1,11,1622
LEO1,11,1644
RAD51AP2,11,1622
SDHD_ENST00000528048,11,2089
MRPS22_ENST00000310776,11,1674
ZFP1_ENST00000332307,11,1644
UBE2I_ENST00000397515,11,1644
SLC41A1,11,1644
ARAF,11,2090
GNPDA1_ENST00000311337,11,1644
PCGF1,11,1652
PLEKHG4_ENST00000427155,11,1644
PRIM1,11,1622
PTK2_ENST00000517712,11,1653
SIDT2,11,1644
ASB17,11,1644
ZNF816_ENST00000444460,11,1644
ZNF268_ENST00000541211,11,1622
SLC6A9_ENST00000372307,11,1644
TNFRSF17,11,1652
NAT8L,11,1644
MEN1_ENST00000312049,11,2219
IKZF4_ENST00000547791,11,1644
RGN,11,1644
ZNF333_ENST00000601134,11,1644
KDM8,11,1644
CROT_ENST00000412227,11,1644
ALKAL2,11,1622
B4GALNT1,11,1644
SLC25A23_ENST00000334510,11,1644
SCP2_ENST00000408941,11,1644
KCNC4_ENST00000413138,11,1644
FOXO3_ENST00000540898,11,1660
ZFP1_ENST00000464850,11,1644
ZNF599,11,1644
USP21_ENST00000289865,11,1682
SLC17A2_ENST00000265425,11,1644
KRT38,11,1644
DCAF11_ENST00000559115,11,1644
FCMR_ENST00000442471,11,1644
ELOC_ENST00000522337,11,2081
EPHB3,11,1652
DSN1_ENST00000373750,11,1644
PLEKHS1_ENST00000361048,11,1644
PVALB_ENST00000417718,11,1644
ALDOA_ENST00000569545,11,1644
HSD11B1L_ENST00000301382,11,1644
HNRNPH1_ENST00000442819,11,1644
ZDHHC4,11,1644
BET1,11,1644
FMOD,11,1644
TRAPPC3_ENST00000373162,11,1644
SRP9,11,1644
PRRT4,11,1622
COQ9_ENST00000567933,11,1644
CD40LG,11,1652
GCLM_ENST00000615724,11,1644
PTK6,11,1684
SUCLA2_ENST00000470760,11,1644
OR2T27_ENST00000460972,11,1644
DGKA,11,1644
MEN1_ENST00000394374,11,2219
CA7,11,1644
TYRO3,11,1652
TCEANC2_ENST00000371331,11,1644
LEPROT_ENST00000371065,11,1644
ZNF385A_ENST00000352268,11,1644
OAS1_ENST00000452357,11,1644
IL34_ENST00000288098,11,1644
NDUFS7_ENST00000546283,11,1644
CLN8_ENST00000636934,11,1644
CLK4,11,1644
ARPP19_ENST00000569281,11,1644
DCAF11,11,1644
CD300LF_ENST00000581500,11,1622
ECHDC2_ENST00000358358,11,1644
PLEKHG4,11,1644
OVGP1,11,1644
TBC1D7_ENST00000379300,11,1644
NOLC1_ENST00000488254,11,1644
FAM111A_ENST00000361723,11,1644
CTU1,11,1644
VPS37C,11,1644
ZNF230_ENST00000585632,11,1644
ZSCAN21,11,1644
GZMK,11,1644
RNF34_ENST00000613529,11,1644
TIMM50_ENST00000599794,11,1644
HSD3B1_ENST00000528909,11,1644
TRIM26_ENST00000453195,11,1644
ARR3_ENST00000374495,11,1644
FAM111A_ENST00000533703,11,1644
ARHGAP11A,11,1644
PLTP_ENST00000372420,11,1644
DCAF8L2_ENST00000545306,11,1644
TPGS2_ENST00000334295,11,1644
FBXO3_ENST00000534136,11,1644
FKBP1A,11,1644
CD8B2,11,1644
HNRNPA1_ENST00000330752,11,1644
TMEM150B,11,1644
EPS8L2_ENST00000526198,11,1644
SDHD_ENST00000528182,11,2089
NEDD9_ENST00000379433,11,1644
MGAT1_ENST00000446023,11,1644
GRK6,11,1644
CYB5A,11,1644
SEPT5_ENST00000406395,11,1652
SERPINA9_ENST00000298845,11,1644
EXOG_ENST00000422077,11,1644
ZNF582,11,1644
TAL1_ENST00000371884,11,1660
LEPROT,11,1644
TAGLN3_ENST00000273368,11,1644
TMEM119,11,1644
TMEM154_ENST00000504064,11,1644
OS9_ENST00000552285,11,1644
IDH3G_ENST00000427365,11,1674
PRRG4,11,1644
KANK2_ENST00000589894,11,1644
CHPT1,11,1644
NREP_ENST00000453526,11,1644
LYZL4_ENST00000441172,11,1644
CLTA_ENST00000466396,11,1644
ZFP1_ENST00000570010,11,1644
EMX2_ENST00000442245,11,1644
ZNF19_ENST00000564230,11,1644
AFP_ENST00000226359,11,1644
GUCA1B,11,1644
NKX2-2,11,1644
JPT1_ENST00000481647,11,1644
DMKN_ENST00000436012,11,1649
RNF34_ENST00000555076,11,1644
NEDD8-MDP1,11,1622
SGK2_ENST00000373100,11,1652
PPIL2_ENST00000398831,11,1644
ZSCAN21_ENST00000456748,11,1644
REG3G_ENST00000393897,11,1644
LGI4,11,1644
NDUFB2_ENST00000460088,11,1644
PPIL3_ENST00000392283,11,1644
CISD2_ENST00000503643,11,1622
DNASE2B,11,1644
TXLNA_ENST00000373610,11,1644
POLR3F,11,1644
TMBIM4_ENST00000544599,11,1644
AFP,11,1644
VDAC1,11,1644
SHBG_ENST00000570547,11,1644
KLHL21,11,1644
PRKAG1_ENST00000547306,11,1654
RNF14_ENST00000394514,11,1644
NAAA_ENST00000507956,11,1644
DENND6B,11,1622
ANKEF1,11,1644
PCDHGB3_ENST00000618934,11,1622
SHBG_ENST00000576728,11,1644
ZNF740,11,1622
GABRD_ENST00000638771,11,1644
PXYLP1_ENST00000508812,11,1644
UBE2I_ENST00000325437,11,1644
DHFR2_ENST00000619045,11,1644
AIPL1_ENST00000250087,11,1644
SLFN13_ENST00000526861,11,1644
CIZ1_ENST00000277465,11,1644
CSRP2_ENST00000552330,11,1644
YWHAB,11,1652
DBNL_ENST00000494774,11,1644
APLP1,11,1644
UBTF_ENST00000343638,11,1644
ZNF552,11,1674
CST11_ENST00000377007,11,1644
BEST1_ENST00000378043,11,1644
TJAP1_ENST00000438588,11,1644
SPTSSB,11,1644
ZNF385A,11,1644
ZNF780A_ENST00000595687,11,1622
MIER3_ENST00000409421,11,1644
STAT6,11,1652
RBP2,11,1644
PLEKHS1_ENST00000619563,11,1644
NR2E1,11,1644
FAM111A,11,1644
NDRG4_ENST00000356752,11,1644
MPHOSPH10,11,1644
NT5C1A,11,1644
KLK5_ENST00000593428,11,1644
TOM1L2_ENST00000478943,11,1644
RRAS2_ENST00000414023,11,1652
SERPINA9_ENST00000380365,11,1644
USP21_ENST00000368001,11,1682
FUS,11,1652
BBS2_ENST00000568104,11,1644
EIF5A2_ENST00000487522,11,1644
CBLL1,11,1644
BPIFC_ENST00000397450,11,1644
CATSPER2_ENST00000396879,11,1644
ZNF74_ENST00000357502,11,1644
MARC2_ENST00000359316,11,1644
DMKN_ENST00000472252,11,1649
FGFR3,11,2745
WNT2B,11,1652
SGTA,11,1644
EPS8L2_ENST00000530636,11,1644
ICAM1_ENST00000423829,11,1644
C21orf62_ENST00000487113,11,1644
KIAA0319L_ENST00000373266,11,1644
MAP3K6_ENST00000357582,11,1682
NRBF2,11,1644
CATSPER1,11,1674
MMP9,11,1644
FBXO16_ENST00000519471,11,1644
SYCE1_ENST00000343131,11,1674
PCDHB14_ENST00000624896,11,1644
RFC5_ENST00000392542,11,1644
MGAT1_ENST00000393340,11,1644
LPAR6_ENST00000345941,11,1652
SERPINA1_ENST00000449399,11,1644
HOGA1_ENST00000370647,11,1644
SPIB_ENST00000439922,11,1652
HKR1_ENST00000586897,11,1644
S1PR3,11,1652
UPK1A,11,1644
C21orf62,11,1644
ZKSCAN3,11,1644
C12orf75_ENST00000552457,11,1622
C2orf40_ENST00000409944,11,1644
COX15,11,1644
GATD1,11,1644
MPND_ENST00000359935,11,1652
KLK15,11,1644
TRAPPC6B_ENST00000347691,11,1644
SMNDC1,11,1644
DAZAP2_ENST00000425012,11,1674
C21orf62_ENST00000479548,11,1644
FUT6_ENST00000286955,11,1644
L3MBTL2,11,1644
FAM216A,11,1644
NDUFB2_ENST00000247866,11,1644
SYN3_ENST00000619146,11,1644
PFKP_ENST00000381072,11,1644
ARRDC3,11,1644
PLIN5,11,1622
NDUFAF1,11,1644
YWHAZ_ENST00000522819,11,1652
SLC14A1_ENST00000586951,11,1644
ING3_ENST00000431467,11,1644
