Gene name,Mutated samples,Samples tested
GDE1,8,809
SNRPC_ENST00000374017,8,809
DRAXIN,8,809
PLEKHG4_ENST00000450733,8,809
ATXN2L_ENST00000382686,8,809
CHRNB4,8,809
MEIOB_ENST00000397344,8,809
KDM4D_ENST00000536741,8,809
KRT13_ENST00000587544,8,809
OPTN_ENST00000378757,8,809
DUT_ENST00000558813,8,809
NBPF10,8,807
PIGH,8,809
OPTN_ENST00000378747,8,809
UBE2D3_ENST00000505207,8,809
PARP2_ENST00000429687,8,809
ANKRA2,8,809
PCDHGA12_ENST00000613314,8,807
ISL2,8,809
MFSD8_ENST00000641743,8,809
PRPF31,8,809
STEAP2_ENST00000394629,8,809
PRRG4,8,809
HABP2_ENST00000542051,8,809
WDR25_ENST00000554175,8,809
VNN3_ENST00000450865,8,809
RBM44_ENST00000611254,8,807
LIPN,8,807
CLCF1,8,809
FAM24B_ENST00000368896,8,809
UBE2D3_ENST00000504211,8,809
MRPL47_ENST00000392659,8,809
RAD51_ENST00000267868,8,1056
SGO1_ENST00000419233,8,809
CD276,8,1056
TMPRSS4_ENST00000522824,8,809
UBE2A_ENST00000631185,8,809
KRT13,8,809
TDRKH_ENST00000440583,8,809
ATXN2L_ENST00000340394,8,809
NEFL_ENST00000619417,8,807
MAGEB4,8,809
LRCH4_ENST00000497245,8,809
KISS1R_ENST00000606939,8,809
CFAP97D2_ENST00000636692,8,807
LIN28A,8,809
GDF1,8,809
NBPF12_ENST00000617614,8,807
CLCF1_ENST00000533438,8,809
C1D_ENST00000407324,8,809
TDRKH_ENST00000368824,8,809
TGM6_ENST00000381423,8,809
FEZF2,8,809
JMJD4,8,809
TPD52L2_ENST00000352482,8,809
ZNF625,8,809
VASP,8,809
FBXO41_ENST00000520530,8,809
ELMOD3_ENST00000409013,8,809
NSMCE4A,8,809
C6orf132_ENST00000356542,8,809
NUDT13_ENST00000372997,8,809
GATA1_ENST00000376665,8,1108
DNAH14,8,809
AZIN2_ENST00000373440,8,809
H2AFV_ENST00000381124,8,809
ARMC1_ENST00000458464,8,809
SDE2,8,809
ATP8A1_ENST00000510289,8,809
TESMIN,8,809
LUZP4,8,809
TCP10_ENST00000366827,8,807
STEAP2_ENST00000394622,8,809
KRT13_ENST00000336861,8,809
PHF10_ENST00000612128,8,809
AL022318.4,8,807
TAS1R1_ENST00000351136,8,809
ZNF585B,8,809
LAP3_ENST00000606142,8,809
EMP1,8,809
TMEM143_ENST00000435956,8,809
ATPAF1_ENST00000371937,8,809
PLEKHB2_ENST00000438882,8,809
SSR3_ENST00000496050,8,809
HOMEZ,8,807
TADA1,8,809
MFSD8_ENST00000641243,8,809
C20orf96_ENST00000400269,8,809
SYDE1,8,809
CPLX1,8,807
DDX47,8,809
PLEKHG4_ENST00000427155,8,809
ACP2_ENST00000533929,8,809
MAGED2_ENST00000375053,8,809
ZNF343_ENST00000617391,8,809
RCAN3_ENST00000425530,8,809
PIAS3,8,809
BHMG1,8,807
ZNF45_ENST00000615985,8,809
PNPO,8,809
TMC5_ENST00000564959,8,809
CAMSAP3,8,809
MAGED2_ENST00000347546,8,809
TP73_ENST00000378280,8,809
SLC35C2_ENST00000372227,8,809
UBN1_ENST00000262376,8,809
PCDHGB1_ENST00000611598,8,809
DUT_ENST00000559540,8,809
RTN2_ENST00000590526,8,809
NELFE_ENST00000375425,8,809
EXOSC9_ENST00000243498,8,809
AKAP14,8,809
BPIFB1,8,809
PIK3C3_ENST00000587402,8,1056
RAD52_ENST00000541619,8,1056
FXYD3_ENST00000604404,8,809
TMPRSS3_ENST00000644384,8,809
DAPL1_ENST00000409042,8,809
DUT_ENST00000455976,8,809
SETD4_ENST00000332131,8,809
PLPP2_ENST00000269812,8,809
ZNF222,8,809
ZNF805,8,807
DVL3,8,807
JPH4_ENST00000356300,8,809
ELF5_ENST00000620316,8,809
LEMD1_ENST00000367151,8,809
CPB2_ENST00000439329,8,809
AP4M1_ENST00000422582,8,809
MAGOHB_ENST00000539554,8,809
SDR42E1,8,809
TSPAN11_ENST00000535215,8,809
STXBP2,8,809
DIO2_ENST00000557125,8,807
FBXO21_ENST00000622495,8,809
ZNF786,8,809
TCL1A,8,809
SDR16C5,8,809
OR4E2,8,809
ATXN2L_ENST00000570200,8,809
FOSB_ENST00000586615,8,809
C20orf96_ENST00000382369,8,809
STIP1_ENST00000305218,8,809
ZNF264,8,809
ADRA2C,8,809
KCNS1_ENST00000537075,8,809
FAM133B_ENST00000427372,8,807
ZNF266_ENST00000592292,8,809
PRAME_ENST00000398741,8,809
MRTO4,8,809
CREB3L4,8,809
CYSLTR1_ENST00000373304,8,809
ELF5_ENST00000257832,8,809
SLFN5_ENST00000542451,8,809
TRIB3,8,809
PRMT2_ENST00000440086,8,809
LIMK1_ENST00000418310,8,809
TMEM8B,8,809
PLEKHB2_ENST00000409612,8,809
ZNF625_ENST00000455799,8,809
CPSF4_ENST00000451876,8,809
GGT2_ENST00000405188,8,807
SERF2_ENST00000409646,8,809
YARS,8,809
ILF2,8,809
VEGFA_ENST00000617771,8,1056
XKR6_ENST00000297303,8,809
RIOX2_ENST00000394198,8,809
SGO1_ENST00000306698,8,809
KDM4D,8,809
RHOH_ENST00000615083,8,809
ZNF343_ENST00000278772,8,809
NUDT13_ENST00000349051,8,809
ZFP36L2,8,809
CIB3,8,809
ANKMY1_ENST00000373318,8,809
CD40LG,8,809
NKX2-1,8,1057
NCAPH_ENST00000455200,8,809
KLF13_ENST00000560473,8,809
GLIPR1L2_ENST00000320460,8,809
RTCB,8,809
C1QTNF3_ENST00000231338,8,809
KRBOX4_ENST00000478600,8,809
ELMOD3_ENST00000315658,8,809
L1CAM_ENST00000361981,8,809
PRRT4,8,807
NBPF12_ENST00000617864,8,807
OSMR_ENST00000502536,8,809
LAIR1_ENST00000474878,8,809
KCNJ5_ENST00000338350,8,817
TKTL1_ENST00000369912,8,809
XKR5,8,807
SLC29A3_ENST00000373189,8,809
MARS_ENST00000628866,8,809
MAN2B1_ENST00000221363,8,809
PRDM12,8,809
METTL17_ENST00000556670,8,809
SPNS2,8,809
HAL,8,809
EPS15L1_ENST00000602009,8,809
CCDC174_ENST00000303688,8,809
CLIC1_ENST00000616760,8,809
ZSCAN10_ENST00000252463,8,809
ZKSCAN5_ENST00000451158,8,809
VEGFA_ENST00000640499,8,1056
ZNF219,8,809
ZBTB4,8,809
ATXN2L_ENST00000325215,8,809
TPM2_ENST00000378300,8,809
DCTD,8,809
VEGFA_ENST00000621747,8,1056
EIF5A,8,809
VWA5A_ENST00000361352,8,809
POLR1D_ENST00000645412,8,809
RTL9_ENST00000540313,8,809
ITPRID2_ENST00000409136,8,809
TMEM255A_ENST00000371352,8,809
PAIP1_ENST00000338972,8,809
RNH1,8,809
TMEM169_ENST00000437356,8,809
ZNF484_ENST00000395506,8,809
CLEC1B_ENST00000428126,8,809
ENSA_ENST00000361532,8,809
SLC35A3_ENST00000640715,8,809
TPM2_ENST00000329305,8,809
MAGED2,8,809
LRIT2,8,809
SREBF1_ENST00000261646,8,809
CYB561_ENST00000582297,8,809
INPP5K,8,809
FAM122B_ENST00000611027,8,809
C1orf105,8,809
PHKG2_ENST00000424889,8,809
UBE2D3_ENST00000350435,8,809
TP73_ENST00000378290,8,809
FRMD7_ENST00000464296,8,809
IQSEC2_ENST00000375365,8,809
BOLL_ENST00000392296,8,809
CCDC142,8,809
EGR1,8,809
GBGT1,8,809
NES,8,809
ZNF24_ENST00000399061,8,809
USP4_ENST00000415188,8,809
CYP3A5,8,809
ZKSCAN5_ENST00000326775,8,809
TMPRSS4_ENST00000522307,8,809
RNPS1_ENST00000567147,8,809
LEMD1_ENST00000367152,8,809
TPD52L2_ENST00000369927,8,809
ATAD3A_ENST00000378756,8,809
RSPH6A,8,809
PCDHB6,8,809
RAMP1_ENST00000409726,8,809
ZBTB24,8,809
CNN2_ENST00000263097,8,809
OPTN_ENST00000263036,8,809
SCN2B,8,809
AC068580.4_ENST00000636615,8,807
DNAH14_ENST00000366849,8,809
HARS_ENST00000415192,8,809
FAM133B_ENST00000438306,8,807
H2AFV,8,809
SCAF1,8,809
SIX1,8,817
SLC35C2_ENST00000372230,8,809
TMEM114_ENST00000624696,8,807
ELMOD3_ENST00000409890,8,809
PJVK_ENST00000644580,8,807
ENSA,8,809
INSIG1_ENST00000344756,8,809
MAP3K13_ENST00000454237,8,1094
FBXO3_ENST00000448981,8,809
ELF5,8,809
RHOBTB2,8,809
SETD4,8,809
GUCY1A1_ENST00000455639,8,809
GPR150,8,809
ACTL9_ENST00000612068,8,809
INTS14_ENST00000313182,8,809
KNSTRN_ENST00000448395,8,809
GRB7_ENST00000394209,8,809
WHAMM,8,807
MAP7D1_ENST00000373150,8,809
CRTC2_ENST00000368630,8,809
GRHL3,8,809
CYB561_ENST00000582034,8,809
FAM122C_ENST00000414371,8,809
C6orf203_ENST00000405204,8,809
FBXO3,8,809
RAD51,8,1056
MSS51_ENST00000372912,8,809
BHLHE22,8,809
TMC5_ENST00000219821,8,809
HARS_ENST00000644191,8,809
ALS2CR12,8,811
CPN1,8,809
TMEM176A,8,809
RSPH6A_ENST00000600188,8,809
ZNF585B_ENST00000527838,8,809
ABO_ENST00000611156,8,807
OR2L2_ENST00000366479,8,809
ZNF837_ENST00000597582,8,809
KRT28,8,809
PRRT1B,8,807
RTN2_ENST00000344680,8,809
OR1C1_ENST00000408896,8,809
PPM1D,8,1081
PDX1,8,809
PGGHG_ENST00000409655,8,809
ELMOD3,8,809
SLC7A10,8,809
RNF135_ENST00000443677,8,809
KCNV2,8,809
MFSD8_ENST00000641393,8,809
PLEKHG4,8,809
GBGT1_ENST00000372043,8,809
SPATA2,8,809
ELF4_ENST00000615377,8,809
UNCX,8,809
LTBR,8,809
BBC3,8,1056
IGSF9_ENST00000611023,8,809
PNPLA8_ENST00000453144,8,809
NTN5,8,809
RDH11_ENST00000553384,8,809
PORCN_ENST00000361988,8,809
HOGA1_ENST00000370647,8,809
AP000781.2,8,807
BCL2L1_ENST00000376062,8,1081
HSP90AA1,8,809
P4HTM,8,809
TICAM1,8,809
ACP2_ENST00000527256,8,809
C19orf54_ENST00000598485,8,809
PHF19_ENST00000373896,8,809
SLC36A2_ENST00000521967,8,809
RBM7_ENST00000544582,8,809
MFSD8_ENST00000641228,8,809
SMPD1,8,809
BSDC1_ENST00000455895,8,809
CFAP97D2,8,807
SLC35A3_ENST00000427993,8,809
ATPAF1_ENST00000542495,8,809
RTN2,8,809
PJVK_ENST00000375129,8,807
RAMP1,8,809
PITPNA,8,809
KRT83,8,809
E2F6,8,809
ZNF486,8,807
OR6P1,8,809
ZNF285_ENST00000614994,8,809
SEH1L,8,809
ARHGAP25_ENST00000409030,8,809
PLEKHM2_ENST00000375793,8,807
TNFRSF9,8,809
CLN6_ENST00000538696,8,809
RHOD,8,809
NTHL1,8,810
ALS2CR12_ENST00000439709,8,811
FAM174B_ENST00000555696,8,809
SLC35A3_ENST00000465289,8,809
IP6K2,8,809
GOLGA2_ENST00000610329,8,809
PRC1_ENST00000361188,8,809
NOBOX,8,809
CD200,8,809
CERS1,8,807
NR2C1_ENST00000393101,8,809
MAP7D1_ENST00000316156,8,809
SGO1_ENST00000421451,8,809
ADAMTSL4_ENST00000369038,8,809
FOPNL_ENST00000255759,8,809
UBE3B_ENST00000540230,8,809
ADH1C,8,807
TIGAR,8,809
CRLS1_ENST00000452938,8,809
SPRY4_ENST00000434127,8,809
TMEM176A_ENST00000004103,8,809
FADS6_ENST00000614223,8,807
EXD2_ENST00000409675,8,809
BACE1_ENST00000392937,8,809
PRLR_ENST00000619676,8,809
SDCBP,8,809
FOPNL_ENST00000575744,8,809
MRPL47_ENST00000259038,8,809
IL17RC_ENST00000416074,8,809
ZNF823,8,807
SMU1,8,809
SLC29A3_ENST00000479577,8,809
KRT4,8,809
CPSF2,8,809
GPR55_ENST00000622008,8,809
KRT32,8,809
SLC22A10_ENST00000526800,8,809
SLC30A8,8,809
LMNA_ENST00000448611,8,809
CALML4_ENST00000448060,8,809
EWSR1_ENST00000406548,8,809
CD1B,8,809
C10orf90_ENST00000480379,8,809
ERF,8,809
FUT6,8,809
EAPP,8,809
MFSD8_ENST00000641590,8,809
MGAT3,8,809
C8orf76,8,809
FOPNL,8,809
CCDC157,8,809
CCDC112_ENST00000506442,8,809
GUSB_ENST00000421103,8,809
RPS27L_ENST00000439025,8,809
WBP1L_ENST00000369889,8,809
TMEM273_ENST00000474718,8,807
ANKMY1,8,809
SCAF11_ENST00000549162,8,809
SDHAF2_ENST00000534878,8,1081
SLC29A3,8,809
BMF_ENST00000561282,8,809
CLN3_ENST00000395653,8,809
RNF135_ENST00000324689,8,809
FAM234B,8,809
ZNF229_ENST00000613197,8,807
FOXC1_ENST00000645831,8,809
ACP2,8,809
AADACL3,8,807
POLR1D_ENST00000630983,8,809
GPR180,8,809
OSCP1_ENST00000433045,8,807
ANKDD1A,8,809
SQSTM1_ENST00000360718,8,809
IL4R_ENST00000543915,8,809
NPC1L1_ENST00000423141,8,809
CES2_ENST00000417689,8,809
TELO2,8,809
STXBP2_ENST00000414284,8,809
RAN,8,809
B2M_ENST00000544417,8,1069
ELP2_ENST00000351393,8,809
CNOT3_ENST00000221232,8,829
NINJ2_ENST00000433832,8,809
VDR_ENST00000229022,8,809
MEP1B,8,809
SCARB2_ENST00000639145,8,809
BOLL_ENST00000282278,8,809
NEK9,8,809
BSDC1_ENST00000446293,8,809
IL17RC,8,809
MAGED2_ENST00000218439,8,809
LIAS,8,809
UGT3A1,8,809
RAP1GAP,8,807
TUB_ENST00000299506,8,809
SCYL1_ENST00000279270,8,809
TMEM63B_ENST00000323267,8,809
TMPRSS4_ENST00000616579,8,809
MAN2B1,8,809
CNN2_ENST00000348419,8,809
SLC27A3_ENST00000271857,8,809
CD200R1_ENST00000471858,8,809
KLF11,8,809
UCHL5_ENST00000367454,8,809
PRAME_ENST00000402697,8,809
TNFSF8_ENST00000618336,8,809
ZYG11A_ENST00000371532,8,807
PKIA_ENST00000518467,8,809
FIGNL2,8,807
C3orf52,8,807
TRMT10A_ENST00000394876,8,809
CNN2,8,809
SHBG_ENST00000570547,8,809
WDR86_ENST00000334493,8,809
DIO2,8,807
TNFRSF25_ENST00000351959,8,809
CAPN10_ENST00000352879,8,809
LMLN,8,809
PLEKHG5_ENST00000535355,8,809
AIMP1_ENST00000358008,8,809
PRMT2_ENST00000451211,8,809
TSPAN14_ENST00000372156,8,809
HEMGN_ENST00000259456,8,809
CYB5B_ENST00000515314,8,809
FH,8,1085
VANGL1_ENST00000369509,8,809
HRC,8,809
TMED8,8,809
TDRKH,8,809
EFS,8,809
NSL1,8,809
NBPF12_ENST00000611443,8,807
ASB4,8,807
SLC27A3_ENST00000368661,8,809
NXPE2,8,807
CUEDC1_ENST00000407144,8,809
MICAL2_ENST00000256186,8,809
NT5E_ENST00000369651,8,809
PAQR3,8,809
NXF3,8,809
AHSA1,8,809
TSKS_ENST00000358830,8,809
C3orf52_ENST00000264848,8,807
SGK2_ENST00000373100,8,809
TRPC5OS_ENST00000612026,8,807
NR2C1_ENST00000330677,8,809
COLEC11_ENST00000404205,8,809
CLN3_ENST00000357857,8,809
GTF3A_ENST00000640289,8,807
SPDL1,8,809
SPAG5,8,809
TCEA2_ENST00000361317,8,809
UBE2D3_ENST00000321805,8,809
AP1B1_ENST00000317368,8,809
ACTL6A,8,809
TPD52L2_ENST00000351424,8,809
TMEM41B,8,809
BRD8_ENST00000230901,8,809
TPD52L2_ENST00000348257,8,809
RFXAP,8,809
TPI1,8,809
LILRA4,8,809
NTF3_ENST00000331010,8,809
CYP4A22_ENST00000619754,8,809
DNASE1L3_ENST00000483681,8,809
FSCB,8,809
STARD3NL_ENST00000434197,8,809
WRNIP1_ENST00000380769,8,809
CASP12,8,807
CHMP2B,8,809
ENSA_ENST00000361631,8,809
CRYAA_ENST00000398133,8,809
ISLR2_ENST00000565540,8,809
ANXA6_ENST00000521512,8,807
PCDHA4_ENST00000378125,8,809
DTX3L,8,809
SPAM1_ENST00000223028,8,809
IL12RB1_ENST00000593993,8,809
CDKL1_ENST00000216378,8,809
CARD10,8,809
CLK3,8,809
DHRS4L2_ENST00000534993,8,809
DDX21_ENST00000620315,8,809
ASS1,8,809
PRMT2_ENST00000397638,8,809
INSIG1_ENST00000342407,8,809
MAP7D3_ENST00000370663,8,809
WRNIP1_ENST00000618555,8,809
MFSD8_ENST00000641178,8,809
MEIOB,8,809
VDR_ENST00000549336,8,809
FKBP7,8,809
MAGED2_ENST00000375060,8,809
KIR3DL1_ENST00000358178,8,809
SERPINH1_ENST00000530284,8,809
AQP9_ENST00000536493,8,809
CLIC1_ENST00000375784,8,809
C1QTNF3,8,809
CPT1C_ENST00000405931,8,809
NKIRAS1_ENST00000421515,8,809
FEZF2_ENST00000475839,8,809
CPT1C_ENST00000323446,8,809
PLEKHB2,8,809
NDUFA3_ENST00000471292,8,809
ACTR1A,8,809
ZNF670,8,807
B2M,8,1069
TACC1_ENST00000520611,8,809
RNPS1,8,809
SLC33A1_ENST00000359479,8,809
CAPN10_ENST00000354082,8,809
CLIC1_ENST00000375779,8,809
CEP83_ENST00000547575,8,809
CYB5B,8,809
HEMGN,8,809
ARL8A,8,809
TCL1A_ENST00000556450,8,809
CLN3_ENST00000637100,8,809
COLEC11_ENST00000403096,8,809
TCL1A_ENST00000554012,8,809
NANOGNB,8,807
KRBOX4_ENST00000487081,8,809
MLH3_ENST00000380968,8,809
AURKB_ENST00000585124,8,1056
EPHA10,8,809
PMP22_ENST00000646419,8,809
ATPAF1_ENST00000329231,8,809
BUD23_ENST00000265758,8,809
GP9,8,809
NUDT13_ENST00000544879,8,809
CYB5B_ENST00000512062,8,809
FSD1_ENST00000597590,8,809
CLEC4C,8,809
CPSF4_ENST00000436336,8,809
SYN3_ENST00000332840,8,809
FXYD6_ENST00000524656,8,809
FAM122B_ENST00000370790,8,809
FBXO3_ENST00000534136,8,809
ZMYND15_ENST00000573751,8,809
PLEKHM2,8,807
PRC1_ENST00000442656,8,809
ACAA2,8,809
PSMD13_ENST00000352303,8,809
DCAF13_ENST00000519682,8,809
RBM7_ENST00000624815,8,809
NAA20_ENST00000398602,8,809
SCML4_ENST00000369021,8,809
C3orf49_ENST00000616659,8,809
PLIN3_ENST00000592528,8,809
ZNF841,8,809
CLN3_ENST00000631023,8,809
FEM1B,8,809
CASD1,8,809
PLEKHB2_ENST00000439822,8,809
ZNF571,8,809
POM121L12,8,807
TARM1,8,807
CD40LG_ENST00000370628,8,809
SCAF11_ENST00000395454,8,809
NCAPH2,8,809
ELSPBP1_ENST00000619003,8,809
BSDC1_ENST00000419121,8,809
PIK3R3_ENST00000372006,8,1056
POLR1D_ENST00000637071,8,809
MAD2L1,8,809
DRG1,8,809
JMJD4_ENST00000620518,8,809
EAF2_ENST00000451944,8,809
ABTB1,8,809
ICA1L_ENST00000418208,8,809
BIRC5_ENST00000374948,8,809
CTU1,8,809
MEP1B_ENST00000581447,8,809
CRYZL1_ENST00000361534,8,809
PCSK9,8,809
RNPS1_ENST00000566458,8,809
TPBG,8,809
FXYD3_ENST00000346446,8,809
SDF4,8,809
SERPINB9,8,809
MAP3K6,8,809
LYRM1_ENST00000569023,8,809
ZNF330,8,809
HYPK,8,807
CSRP3_ENST00000265968,8,809
VEGFA_ENST00000482630,8,1056
CYB5B_ENST00000561792,8,809
VWA5A_ENST00000392744,8,809
CCDC142_ENST00000393965,8,809
SIGIRR_ENST00000397632,8,809
HNRNPCL1,8,809
LRRC72,8,807
EAPP_ENST00000618169,8,809
PLEKHG5_ENST00000400913,8,809
NEFL_ENST00000639464,8,807
CFAP97_ENST00000296775,8,809
NPEPL1,8,807
CFAP161,8,809
ARSK,8,809
RCAN3_ENST00000374393,8,809
TNFRSF25,8,809
ZNF222_ENST00000187879,8,809
CIB3_ENST00000379859,8,809
SETD4_ENST00000399212,8,809
FAM220A_ENST00000578372,8,809
EXOC8,8,809
ZBTB18,8,809
TNRC18_ENST00000399434,8,809
RAB5B,8,809
PTGES3_ENST00000262033,8,809
CYB561_ENST00000360793,8,809
CNGA1_ENST00000358519,8,809
CYSLTR1,8,809
INTS3_ENST00000512605,8,809
RAMP1_ENST00000404910,8,809
H2AFV_ENST00000437072,8,809
PDZD4_ENST00000544474,8,809
HRH2_ENST00000636584,8,809
IMPAD1,8,809
CHURC1_ENST00000548752,8,809
CYP1B1_ENST00000494864,8,809
FAXDC2_ENST00000517938,8,809
ZNF679,8,807
SPATA13_ENST00000399949,8,809
MKRN3_ENST00000568252,8,809
PARVG_ENST00000422871,8,809
ZNF100,8,809
ATP13A1_ENST00000291503,8,809
HUS1_ENST00000432325,8,809
OGG1,8,809
PARP15_ENST00000310366,8,809
PIGN_ENST00000638591,8,809
MEIG1,8,807
FAM122B,8,809
KIR3DL1,8,809
CLNS1A_ENST00000532069,8,809
MAP3K6_ENST00000374040,8,809
TRIM28,8,810
CYP2C19,8,809
AURKB_ENST00000534871,8,1056
WDR53,8,809
ATM_ENST00000530958,8,1859
SRA1,8,807
ZSCAN29_ENST00000568898,8,809
PI4KB,8,809
RNPS1_ENST00000569598,8,809
SLC27A2_ENST00000544960,8,809
FOPNL_ENST00000573396,8,809
SLC22A11,8,809
RCN2_ENST00000394885,8,809
SF3B6,8,809
INTS4_ENST00000529807,8,809
ELMO2_ENST00000372176,8,809
EXD2_ENST00000409014,8,809
CMPK1,8,809
CDKL3_ENST00000523832,8,809
KIAA1257_ENST00000511438,8,807
HUS1,8,809
RABL6_ENST00000629216,8,807
RNF24,8,809
IP6K1_ENST00000468463,8,809
OPN4_ENST00000241891,8,809
GLT8D2_ENST00000546436,8,809
ZNF596_ENST00000640035,8,809
PIK3C3_ENST00000589056,8,1056
AKR1B1,8,809
DPEP3,8,809
ATXN2L_ENST00000336783,8,809
ATPAF1_ENST00000532925,8,809
PRRC1_ENST00000442138,8,809
LRIF1_ENST00000494675,8,809
CYP4A22_ENST00000294337,8,809
CNOT3,8,829
GALNT15_ENST00000617544,8,809
DMTN_ENST00000381470,8,809
MTHFR_ENST00000641820,8,809
JMJD4_ENST00000438896,8,809
LRIT2_ENST00000372113,8,809
SGO1_ENST00000443724,8,809
SGO1,8,809
E2F6_ENST00000542100,8,809
NEURL4,8,807
HMG20B,8,809
ETFBKMT_ENST00000538463,8,809
ZC3HAV1L,8,809
ALKBH8_ENST00000389568,8,809
THSD1_ENST00000349258,8,809
ERO1A_ENST00000629528,8,809
VPS33A_ENST00000643696,8,809
SEH1L_ENST00000262124,8,809
ADAMTS9_ENST00000459780,8,809
HMGB1_ENST00000399489,8,809
KRBOX4,8,809
GRB7_ENST00000309156,8,809
PLEKHF1_ENST00000592810,8,809
WDR86_ENST00000628331,8,809
AKAP14_ENST00000371425,8,809
FUS_ENST00000380244,8,809
MARCH3_ENST00000515241,8,809
TUBB4A,8,809
RDH11,8,809
SHOC2_ENST00000265277,8,809
C6orf201,8,809
NSA2_ENST00000296802,8,809
ZNF805_ENST00000354309,8,807
DDX19A,8,807
ZNF546_ENST00000600094,8,809
DCTD_ENST00000438320,8,809
HSPH1_ENST00000445273,8,809
TPD52L2_ENST00000346249,8,809
GTF3C4,8,809
NT5DC4,8,807
SLC3A1_ENST00000409741,8,809
RILPL2,8,809
TRIM13_ENST00000457662,8,809
GHRL_ENST00000422159,8,809
ZNF786_ENST00000316286,8,809
ALKBH8,8,809
CDKN3,8,809
RIN1_ENST00000530056,8,809
FAM133B,8,807
PIGN_ENST00000586566,8,809
RHBDD1_ENST00000409053,8,809
TMPRSS3,8,809
TMC5_ENST00000561503,8,809
GAB3,8,809
CLIC1,8,809
NDP_ENST00000647044,8,809
CCDC112_ENST00000395557,8,809
IGSF9_ENST00000361509,8,809
TGM4,8,809
FOXP4_ENST00000307972,8,809
CTSO,8,809
TPRA1_ENST00000489960,8,809
ZNF737_ENST00000596797,8,807
DTX3_ENST00000548198,8,809
PNKD_ENST00000258362,8,809
PPRC1_ENST00000370012,8,809
HK3,8,809
ITIH1,8,809
C17orf53_ENST00000585683,8,809
AGTR1_ENST00000497524,8,809
NEURL4_ENST00000570460,8,807
PRDX4,8,809
FCRL2,8,809
CD200_ENST00000383681,8,809
SLC3A2_ENST00000535296,8,809
TMPRSS4_ENST00000523251,8,809
HAL_ENST00000538703,8,809
TPBG_ENST00000543496,8,809
SLC3A2_ENST00000377889,8,809
IL19,8,809
TRMT2B_ENST00000372935,8,809
NBPF10_ENST00000617010,8,807
TPD52L2_ENST00000611972,8,809
CNOT3_ENST00000447684,8,829
CLEC4C_ENST00000354629,8,809
HHIP_ENST00000434550,8,809
DBX1,8,809
UBE2D3_ENST00000502404,8,809
RAB1B_ENST00000527397,8,809
RDH11_ENST00000428130,8,809
NR2F2_ENST00000394171,8,809
MRO_ENST00000610511,8,809
DTX3_ENST00000337737,8,809
PRRT4_ENST00000489835,8,807
TM2D3_ENST00000428002,8,809
FLT3LG_ENST00000596435,8,809
ZNF567,8,809
HDAC11_ENST00000405025,8,809
MRO_ENST00000428869,8,809
C19orf12_ENST00000614091,8,809
TFAM_ENST00000373895,8,809
SFT2D2_ENST00000630869,8,809
SIGIRR,8,809
SNRPD1,8,809
AURKB_ENST00000578549,8,1056
EIF2AK2_ENST00000405334,8,809
BAG3,8,809
CLN3_ENST00000357806,8,809
MCOLN3,8,809
CCKBR_ENST00000532715,8,809
LAP3,8,809
RRP1,8,809
AMMECR1L_ENST00000393001,8,809
WRNIP1_ENST00000380771,8,809
EXD2_ENST00000409242,8,809
STIP1_ENST00000538945,8,809
SLFN5,8,809
CIRBP_ENST00000591935,8,809
CFI_ENST00000510800,8,809
CNN2_ENST00000565096,8,809
ATG9B,8,809
CALML4_ENST00000395465,8,809
PLPP2,8,809
CLEC4C_ENST00000540085,8,809
P4HTM_ENST00000383729,8,809
PITX2_ENST00000354925,8,809
ALG12,8,809
GPER1_ENST00000401670,8,809
HOXD9,8,809
KCNAB2_ENST00000341524,8,809
ADGRF2_ENST00000398742,8,809
FADS6,8,807
BCAR1_ENST00000393420,8,809
RFFL_ENST00000413582,8,809
FAHD1_ENST00000615972,8,809
LIG4_ENST00000405925,8,809
BAIAP2_ENST00000416299,8,809
PTCD1,8,809
CCDC187_ENST00000638797,8,807
EIF2S2,8,809
FLT3LG_ENST00000597551,8,809
PPIA,8,809
ARPC5,8,809
RCAN1_ENST00000381132,8,809
KIR3DL1_ENST00000326542,8,809
ZSCAN5A,8,809
CYP7A1,8,809
TTC39A_ENST00000262676,8,809
TMEM273_ENST00000374151,8,807
TRPC5OS_ENST00000635763,8,807
LEMD1_ENST00000391936,8,809
CLN3_ENST00000636147,8,809
CD276_ENST00000318424,8,1056
CCDC174,8,809
RIN1,8,809
SDCBP_ENST00000260130,8,809
DCAF15,8,809
FKTN_ENST00000357998,8,809
TMEM41B_ENST00000611268,8,809
SLC6A12_ENST00000397296,8,809
TFPI2,8,809
ANAPC4,8,809
GCM2,8,809
GOLGA2,8,809
COPS5_ENST00000517736,8,809
FXYD3_ENST00000603181,8,809
SGO1_ENST00000425061,8,809
FBRS,8,807
AKNA_ENST00000223791,8,809
NDUFV2_ENST00000400033,8,809
ZNF347_ENST00000334197,8,809
SEMA6B,8,809
AC003002.3,8,807
HNRNPR_ENST00000302271,8,809
PORCN_ENST00000359882,8,809
STARD3NL_ENST00000396013,8,809
NDP_ENST00000642620,8,809
GAS2L3_ENST00000537247,8,809
CDKL4_ENST00000395035,8,809
E2F6_ENST00000546212,8,809
LGALS3,8,809
NUDT4_ENST00000549992,8,809
ZNF229,8,807
FAM122B_ENST00000298090,8,809
CDKN3_ENST00000543789,8,809
RAD51_ENST00000557850,8,1056
CFAP97D2_ENST00000635901,8,807
